,ID,Country,VFN,Mp,Mh,Man,MMS,Tan,T,Va,Ve,Mk,Cn,Ct,Cr,r,m (kg),Mt,Enedc (g/km),Ewltp (g/km),W (mm),At1 (mm),At2 (mm),Ft,Fm,ec (cm3),ep (KW),z (Wh/km),IT,Ernedc (g/km),Erwltp (g/km),De,Vf,Status,year,Date of registration,Fuel consumption ,Electric range (km)
14345,4717158,DE,,VW GROUP PC,SEAT,SEAT SA,SEAT E,E9*2007/46*6394*16,5FP,XDKRFX0,FM6SFM6AJ0187CPVL1C18B,SEAT,ATECA,M1,M1,1,1313.0,1464.0,122.0,148.0,2621.0,1576.0,1541.0,petrol,M,999.0,85.0,,,,,,,P,2019,,,
14347,4717160,DE,,,DUPLICATE,AUTOMOBILE DACIA SA,DACIA RO,E2*2001/116*0314*85,SD,07ES,NC5CN000M500,DACIA,LOGAN,M1,M1,1,1107.0,1239.0,124.0,143.0,2634.0,1497.0,1486.0,petrol,M,999.0,54.0,,,,,,,P,2019,,,
14348,4717161,DE,,VW GROUP PC,SKODA,SKODA AUTO AS,SKODA CZ,E8*2007/46*0318*05,5E,ACDADAX0,NFM6FM62S0227CPSTVLN1C7B,SKODA,OCTAVIA,M1,M1,1,1302.0,1479.0,124.0,143.0,2667.0,1549.0,1540.0,petrol,M,1498.0,110.0,,,,,,,P,2019,,,
14351,4717164,DE,,VW GROUP PC,VOLKSWAGEN,VOLKSWAGEN AG,VOLKSWAGEN-VW,E1*2007/46*0627*32,AUV,SACDADAX0,FD7FD7CW002N7CPON1ML1CVR2B,VOLKSWAGEN VW,GOLF SPORTSVAN,M1,M1,1,1420.0,1546.0,124.0,153.0,2670.0,1549.0,1520.0,petrol,M,1498.0,110.0,,,,,,,P,2019,,,
14368,4717181,DE,,,AA-IVA,AA-IVA,DAIMLER D,,906AC35,,,MERCEDES-BENZ,MOBILITY 23 LL,M1,M1,1,2710.0,,197.0,,,,,diesel,M,2143.0,105.0,,,,,,,P,2019,,,
14370,4717183,DE,,,VOLVO,VOLVO CAR CORPORATION,VOLVO S,E4*2007/46*1315*05,Z,ZZA8,ZZA8TCP,VOLVO,V60 CROSS COUNTRY,M1,M1,1,1862.0,2035.0,143.0,168.0,2785.0,1649.0,1633.0,diesel,M,1969.0,147.0,,,,,,,P,2019,,,
14372,4717185,DE,,VW GROUP PC,SKODA,SKODA AUTO AS,SKODA CZ,E8*2007/46*0249*10,NS,ACDFGAX1,NAM6AM6BB0037CP5NS7N1C7A,SKODA,KODIAQ,M1,M1,1,1768.0,1945.0,146.0,178.0,2788.0,1586.0,1576.0,diesel,M,1968.0,110.0,,,,,,,P,2019,,,
14373,4717186,DE,,VW GROUP PC,AUDI AG,AUDI AG,AUDI,E1*2001/116*0430*59,B8,L2DCPEQ1,QA8QA8D5009RT091E18S57CPAEM1,AUDI,A4 LIMOUSINE,M1,M1,1,1765.0,1908.0,142.0,182.0,2829.0,1575.0,1568.0,diesel,M,2967.0,170.0,,,,,,,P,2019,,,
14378,4717191,DE,,DAIMLER AG,DAIMLER AG,DAIMLER AG,DAIMLER D,E1*2001/116*0431*51,204,R318T0,CZAA147B,MERCEDES-BENZ,C 300 D,M1,M1,1,1690.0,1831.0,143.0,163.0,2840.0,1577.0,1536.0,diesel,M,1950.0,180.0,,e1 2,1.7,,,,P,2019,,,
14388,4717201,DE,,RENAULT,RENAULT,RENAULT SAS,RENAULT F,E2*2007/46*0470*10,RFC,JD4,ALATA0407000,RENAULT,ESPACE,M1,M1,1,1879.0,2044.0,142.0,172.0,2884.0,1634.0,1625.0,diesel,M,1997.0,147.0,,,,,,,P,2019,,,
14391,4717204,DE,,DAIMLER AG,DAIMLER AG,DAIMLER AG,DAIMLER D,E1*2007/46*1818*05,R1ECLS,E318T0,CZAA151A,MERCEDES-BENZ,CLS 300 D,M1,M1,1,1825.0,1973.0,142.0,175.0,2939.0,1619.0,1635.0,diesel,M,1950.0,180.0,,e1 2,1.4,,,,P,2019,,,
14395,4717208,DE,,BMW GROUP,BMW AG,BAYERISCHE MOTOREN WERKE AG,BAYERMOTWERKE-BMW,E1*2007/46*1750*03,G5K,JN31,CAW507N0,BMW,530D,M1,M1,1,1815.0,2085.0,141.0,182.0,2975.0,1605.0,1630.0,diesel,M,2993.0,195.0,,e24 9,1.7,,,,P,2019,,,
14402,4717216,DE,,TOYOTA-MAZDA,TOYOTA,TOYOTA MOTOR EUROPE NV SA,TOYOTA EUROPE B,E2*2007/46*0537*07,V,E,EHZ8-N2200L(1H),TOYOTA,PROACE,M1,M1,1,1838.0,2201.0,143.0,193.0,3275.0,1630.0,1618.0,diesel,M,1997.0,130.0,,,,,,,P,2019,,,
14409,4717223,DE,,HYUNDAI,HYUNDAI ASSAN,HYUNDAI ASSAN OTOMOTIV SANAYI VE TICARET AS,HYUNDAI TR,E11*2007/46*1008*10,IA,B5P31,M53BZ1,HYUNDAI,I10,M1,M1,1,1016.0,1134.0,125.0,139.0,2385.0,1468.0,1468.0,petrol,M,1248.0,64.0,,,,,,,P,2019,,,
14411,4717225,DE,,PSA-OPEL,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,CITROEN F,E2*2007/46*0003*53,S,BHNP,S/S,CITROEN DS,DS 3 CABRIO,M1,M1,1,1280.0,1393.0,126.0,153.0,2452.0,1468.0,1471.0,petrol,M,1199.0,81.0,,,,,,,P,2019,,,
14415,4717229,DE,,FORD-WERKE GMBH,FORD WERKE GMBH,FORD-WERKE GMBH,FORD D,E9*2007/46*3142*08,JHH,SFJP1JX,5BAPZNABJAX,FORD,FIESTA,M1,M1,1,1244.0,1373.0,122.0,149.0,2493.0,1508.0,1471.0,petrol,M,998.0,74.0,,,,,,,P,2019,,,
14421,4717235,DE,,HYUNDAI,HYUNDAI ASSAN,HYUNDAI ASSAN OTOMOTIV SANAYI VE TICARET AS,HYUNDAI TR,E11*2007/46*1600*08,GB,B5P21,M51AZ1,HYUNDAI,I20 I20 ACTIVE,M1,M1,1,1055.0,1179.0,126.0,137.0,2570.0,1514.0,1513.0,petrol,M,1248.0,62.0,,,,,,,P,2019,,,
14425,4717239,DE,,KIA,KIA,KIA MOTORS CORPORATION,KIA MOTORS ROK,E11*2007/46*3777*03,YB,C5P21,M62BZ1,KIA,STONIC,M1,M1,1,1185.0,1282.0,129.0,136.0,2580.0,1537.0,1544.0,petrol,M,998.0,88.0,,,,,,,P,2019,,,
14436,4717250,DE,,VW GROUP PC,SEAT,SEAT SA,SEAT E,E9*2007/46*0094*33,5F,FDHFAX0V,FM6GFM6AJ0157CSVLO51BA,SEAT,LEON ST,M1,M1,1,1342.0,1493.0,98.0,112.0,2620.0,1555.0,1526.0,ng-biomethane,M,1498.0,96.0,,,,,,,P,2019,,,
14438,4717252,DE,,VW GROUP PC,AUDI AG,AUDI AG,AUDI,E1*2007/46*0607*30,8V,SDADAF1,FM6FM62S022RT11C167CPAEM1,AUDI,A3 SPORTBACK,M1,M1,1,1325.0,1417.0,124.0,149.0,2621.0,1544.0,1531.0,petrol,M,1498.0,110.0,,,,,,,P,2019,,,
14443,4717257,DE,,VW GROUP PC,SKODA,SKODA AUTO AS,SKODA CZ,E8*2007/46*0272*07,NU,ACDADAX0,NFM6FM62S0327CP156N1C7B,SKODA,KAROQ,M1,M1,1,1378.0,1555.0,124.0,158.0,2624.0,1576.0,1541.0,petrol,M,1498.0,110.0,,,,,,,P,2019,,,
14450,4717264,DE,,RENAULT,RENAULT,RENAULT SAS,RENAULT F,E2*2007/46*0546*12,RFB,BF2,NB6TA0700100,RENAULT,MEGANE,M1,M1,1,1306.0,1445.0,125.0,140.0,2670.0,1596.0,1599.0,petrol,M,1332.0,103.0,,,,,,,P,2019,,,
14452,4717266,DE,,TATA MOTORS JAGUAR LAND ROVER,JAGUAR LAND ROVER LIMITED,JAGUAR LAND ROVER LIMITED,JAGUAR LAND ROVER GB,E5*2007/46*0076*02,LZ,S5AB2L,A5DCB,LAND ROVER,RANGE ROVER EVOQUE,M1G,M1G,1,1891.0,2102.0,145.0,182.0,2681.0,1626.0,1632.0,diesel,M,1999.0,132.0,,e11 19,1.3,,,,P,2019,,,
14474,4717289,DE,,DAIMLER AG,DAIMLER AG,DAIMLER AG,DAIMLER D,E1*2001/116*0470*23,245G,27S1P2,MZAA15AB,MERCEDES-BENZ,GLA 200 D,M1,M1,1,1540.0,1678.0,147.0,165.0,2699.0,1571.0,1551.0,diesel,M,2143.0,100.0,,e1 8,1.2,,,,P,2019,,,
14479,4717294,DE,,,AA-IVA,AA-IVA,GENERAL MOT-GMCUSA,,SUBURBAN,,,CHEVROLET,CHEVROLET SUBURBAN,M1,M1,1,2711.0,,379.0,,,,,petrol,M,5328.0,250.0,,,,,,,P,2019,,,
14480,4717295,DE,,TOYOTA-MAZDA,MAZDA,MAZDA MOTOR CORPORATION,MAZDA J,E13*2007/46*1803*05,KF,6W1,AAW0,MAZDA,MAZDA CX-5,M1,M1,1,1682.0,1834.0,143.0,171.0,2700.0,1595.0,1595.0,diesel,M,2191.0,110.0,,,,,,,P,2019,,,
14546,4717361,DE,,PSA-OPEL,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,CITROEN F,E2*2007/46*0530*11,V,E,AHXK-P2K00K,CITROEN,JUMPY SPACETOURER,M1,M1,1,1735.0,1997.0,144.0,187.0,2925.0,1618.0,1618.0,diesel,M,1997.0,110.0,,,,,,,P,2019,,,
14547,4717362,DE,,VW GROUP PC,AUDI AG,AUDI AG,AUDI,E1*2007/46*1801*08,F2,LDDVEQ1,QA8QA8D5023RT031B18S57CPAEM1H56,AUDI,A6 LIMOUSINE,M1,M1,1,1900.0,2119.0,145.0,186.0,2933.0,1634.0,1627.0,diesel,M,2967.0,170.0,,,,,,,P,2019,,,
14548,4717363,DE,,BMW GROUP,BMW AG,BAYERISCHE MOTOREN WERKE AG,BAYERMOTWERKE-BMW,E1*2007/46*1688*05,G5L,JD11,CAW50000,BMW,530D XDRIVE,M1,M1,1,1770.0,2009.0,144.0,183.0,2975.0,1605.0,1630.0,diesel,M,2993.0,195.0,,e24 9,1.7,,,,P,2019,,,
14557,4717372,DE,,,VOLVO,VOLVO CAR CORPORATION,VOLVO S,E9*2007/46*3146*05,X,XZ72,XZ72BD0,VOLVO,XC40,M1,M1,1,1674.0,1764.0,132.0,157.0,2702.0,1601.0,1626.0,diesel,M,1969.0,110.0,,,,,,,P,2019,,,
14569,4717384,DE,,DAIMLER AG,DAIMLER AG,DAIMLER AG,DAIMLER D,E1*2001/116*0457*42,204K,R214T0,CZAA152B,MERCEDES-BENZ,C 220 D,M1,M1,1,1645.0,1786.0,132.0,152.0,2840.0,1589.0,1536.0,diesel,M,1950.0,143.0,,e1 2,1.7,,,,P,2019,,,
14572,4717387,DE,,FORD-WERKE GMBH,FORD WERKE GMBH,FORD-WERKE GMBH,FORD D,E13*2001/116*0249*36,BA7,T7CP1FX,5CEAZNAAVTY,FORD,MONDEO,M1,M1,1,1710.0,1909.0,132.0,162.0,2850.0,1599.0,1595.0,diesel,M,1997.0,110.0,,,,,,,P,2019,,,
14574,4717389,DE,,BMW GROUP,BMW AG,BAYERISCHE MOTOREN WERKE AG,BAYERMOTWERKE-BMW,E1*2007/46*1881*01,G4X,UJ51,DAW500B0,BMW,X4 M40I,M1G,M1G,1,1900.0,2067.0,205.0,243.0,2864.0,1615.0,1624.0,petrol,M,2998.0,260.0,,e24 9,1.9,,,,P,2019,,,
14582,4717397,DE,,BMW GROUP,BMW AG,BAYERISCHE MOTOREN WERKE AG,BAYERMOTWERKE-BMW,E1*2007/46*0412*18,X6,KV61,CAW50000,BMW,X6 M50D,M1G,M1G,1,2260.0,2419.0,205.0,247.0,2933.0,1640.0,1697.0,diesel,M,2993.0,280.0,,,,,,,P,2019,,,
14585,4717400,DE,,FORD-WERKE GMBH,FORD INDIA,FORD INDIA PRIVATE LIMITED,FORD IND,E13*2007/46*1637*05,KAF,XUKE1UX,5DCAABGD,FORD,KA,M1,M1,1,1196.0,1285.0,108.0,131.0,2490.0,1495.0,1477.0,diesel,M,1499.0,70.0,,,,,,,P,2019,,,
14599,4717415,DE,,KIA,KIA,KIA MOTORS CORPORATION,KIA MOTORS ROK,E5*2007/46*1078*00,JA,F5P41,M55CZ1,KIA,PICANTO,M1,M1,1,939.0,1127.0,115.0,131.0,2400.0,1402.0,1402.0,petrol,M,1248.0,62.0,,,,,,,P,2019,,,
14602,4717418,DE,,BMW GROUP,BMW AG,BAYERISCHE MOTOREN WERKE AG,BAYERMOTWERKE-BMW,E1*2007/46*1678*05,FML2,XR31,DAW400L0,MINI,COOPER,M1,M1,1,1235.0,1345.0,117.0,144.0,2495.0,1501.0,1501.0,petrol,M,1499.0,100.0,,e24 19,1.1,,,,P,2019,,,
14605,4717421,DE,,VW GROUP PC,VOLKSWAGEN,VOLKSWAGEN AG,VOLKSWAGEN-VW,E13*2007/46*1985*01,C1,DKRFACX04,FM6FM6AJ0167CP1CA,VOLKSWAGEN VW,T-CROSS,M1,M1,1,1250.0,1374.0,115.0,135.0,2551.0,1534.0,1512.0,petrol,M,999.0,85.0,,,,,,,P,2019,,,
14606,4717422,DE,,VW GROUP PC,SEAT,SEAT SA,SEAT E,E9*2007/46*3134*15,KJ,XDKRF,FM6SFM6AJ0167CP3A1BA,SEAT,ARONA,M1,M1,1,1189.0,1296.0,114.0,129.0,2552.0,1509.0,1492.0,petrol,M,999.0,85.0,,,,,,,P,2019,,,
14608,4717424,DE,,KIA,KIA,KIA MOTORS CORPORATION,KIA MOTORS ROK,E11*2007/46*3777*03,YB,BAP21,M61AZ1,KIA,RIO,M1,M1,1,1165.0,1228.0,117.0,138.0,2580.0,1512.0,1518.0,petrol,M,998.0,88.0,,,,,,,P,2019,,,
14610,4717426,DE,,RENAULT,RENAULT,RENAULT SAS,RENAULT F,E2*2001/116*0327*88,R,00BE2,NP5SA01A5000,RENAULT,CLIO,M1,M1,1,1165.0,1293.0,113.0,135.0,2589.0,1509.0,1513.0,petrol,M,898.0,56.0,,,,,,,P,2019,,,
14618,4717434,DE,,PSA-OPEL,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,CITROEN F,E2*2007/46*0440*12,0,P,HNPX-C1F000,CITROEN,C4 CACTUS,M1,M1,1,1165.0,1294.0,117.0,148.0,2595.0,1483.0,1480.0,petrol,M,1199.0,81.0,,,,,,,P,2019,,,
14635,4717451,DE,,VW GROUP PC,AUDI AG,AUDI AG,AUDI,E1*2007/46*0607*33,8V,LDADAF1,FD7FD7CW002RT51C187CPBEM1,AUDI,A3 LIMOUSINE,M1,M1,1,1355.0,1520.0,117.0,153.0,2621.0,1556.0,1546.0,petrol,M,1498.0,110.0,,,,,,,P,2019,,,
14639,4717455,DE,,FORD-WERKE GMBH,FORD WERKE GMBH,FORD-WERKE GMBH,FORD D,E1*2001/116*0207*27,PJ2,ZTGA1CEX,B5CCASABDADJH,FORD,TOURNEO CONNECT,M1,M1,1,1687.0,1810.0,132.0,174.0,2662.0,1568.0,1582.0,diesel,M,1499.0,88.0,,,,,,,P,2019,,,
14654,4717470,DE,,KIA,KIA SLOVAKIA,KIA MOTORS SLOVAKIA SRO,KIA MOTORS SK,E11*2007/46*3144*06,QLE,F5D24,M651Z1,KIA,SPORTAGE,M1,M1,1,1652.0,1779.0,136.0,169.0,2670.0,1609.0,1620.0,diesel,M,1598.0,100.0,,,,,,,P,2019,,,
14660,4717476,DE,,TOYOTA-MAZDA,MAZDA,MAZDA MOTOR CORPORATION,MAZDA J,E1*2001/116*0448*33,GH,692,8BW01,MAZDA,MAZDA6,M1,M1,1,1652.0,1800.0,134.0,155.0,2750.0,1595.0,1585.0,diesel,M,2191.0,135.0,,,,,,,P,2019,,,
14666,4717482,DE,,BMW GROUP,BMW AG,BAYERISCHE MOTOREN WERKE AG,BAYERMOTWERKE-BMW,E1*2007/46*0315*22,3K,8H91,6AW50000,BMW,320D,M1,M1,1,1655.0,1873.0,133.0,164.0,2810.0,1543.0,1583.0,diesel,M,1995.0,140.0,,,,,,,P,2019,,,
14675,4717491,DE,,BMW GROUP,BMW AG,BAYERISCHE MOTOREN WERKE AG,BAYERMOTWERKE-BMW,E1*2007/46*1750*05,G5K,JP51,DAW500N0,BMW,520D XDRIVE,M1,M1,1,1825.0,2019.0,133.0,169.0,2975.0,1605.0,1630.0,diesel,M,1995.0,140.0,,,,,,,P,2019,,,
14688,4717504,DE,,TOYOTA-MAZDA,TOYOTA,TOYOTA MOTOR EUROPE NV SA,TOYOTA EUROPE B,E13*2007/46*1765*04,AX1T(EU M)-TMG,ZYX10(H),ZYX10L-AHXNBW(1C),TOYOTA,TOYOTA C-HR,M1,M1,1,1455.0,1575.0,86.0,111.0,2640.0,1550.0,1570.0,petrol,M,1798.0,72.0,,,,,,,P,2019,,,
14697,4717513,DE,,HYUNDAI,HYUNDAI CZECH,HYUNDAI MOTOR MANUFACTURING CZECH SRO,HYUNDAI MOTOR CZ,E5*2007/46*1075*01,PDE,B5D21,D72BZ1,HYUNDAI,I 30,M1,M1,1,1418.0,1544.0,105.0,122.0,2650.0,1573.0,1567.0,diesel,M,1598.0,85.0,,e11 17,1.2,,,,P,2019,,,
14698,4717514,DE,,DAIMLER AG,DAIMLER AG,DAIMLER AG,DAIMLER D,E1*2007/46*1909*03,F2B,O003T2,EZAA150B,MERCEDES-BENZ,B 180 D,M1,M1,1,1485.0,1586.0,101.0,122.0,2729.0,1569.0,1574.0,diesel,M,1461.0,85.0,,e1 9,1.5,,,,P,2019,,,
14699,4717515,DE,,PSA-OPEL,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,PEUGEOT F,E6*2007/46*0350*00,P*****,S,CFB4-W1B000,PEUGEOT,108,M1,M1,1,930.0,1034.0,90.0,113.0,2340.0,1430.0,1420.0,petrol,M,998.0,53.0,,,,,,,P,2019,,,
14708,4717524,DE,,KIA,KIA SLOVAKIA,KIA MOTORS SLOVAKIA SRO,KIA MOTORS SK,E4*2007/46*1299*04,CD,B5D21,M66CZ1,KIA,CEED,M1,M1,1,1388.0,1553.0,102.0,127.0,2650.0,1559.0,1567.0,diesel,M,1598.0,100.0,,e4 17,1.2,,,,P,2019,,,
14712,4717528,DE,,VW GROUP PC,SKODA,SKODA AUTO AS,SKODA CZ,E13*2007/46*1169*16,AA,ABCHYA,FM5FM5CF0117CPVR2N1SSK1B,SKODA,CITIGO,M1,M1,1,934.0,1041.0,96.0,116.0,2407.0,1433.0,1428.0,petrol,M,999.0,44.0,,,,,,,P,2019,,,
14733,4717550,DE,,TOYOTA-MAZDA,TOYOTA,TOYOTA MOTOR EUROPE NV SA,TOYOTA EUROPE B,E6*2007/46*0344*00,XP13M(A),NHP13(MH),NHP130L-CHXGBW(1Q),TOYOTA,TOYOTA YARIS HYBRID,M1,M1,1,1175.0,1271.0,91.0,112.0,2510.0,1485.0,1470.0,petrol,M,1497.0,54.0,,,,,,,P,2019,,,
14757,4717575,DE,,BMW GROUP,BMW AG,BAYERISCHE MOTOREN WERKE AG,BAYERMOTWERKE-BMW,E1*2007/46*0315*22,3K,8H71,6AW50000,BMW,318D,M1,M1,1,1645.0,1774.0,124.0,159.0,2810.0,1543.0,1583.0,diesel,M,1995.0,110.0,,,,,,,P,2019,,,
14759,4717577,DE,,PSA-OPEL,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,CITROEN F,E11*2001/116*0238*14,P*****,S,CFBD-H1A000,CITROEN,C1,M1,M1,1,915.0,1008.0,93.0,114.0,2340.0,1430.0,1420.0,petrol,M,998.0,53.0,,,,,,,P,2019,,,
14763,4717581,DE,,TOYOTA-MAZDA,TOYOTA,TOYOTA MOTOR EUROPE NV SA,TOYOTA EUROPE B,E6*2007/46*0348*01,AB1,KGB40(G),KGB40L-AGMRKW(1T),TOYOTA,TOYOTA AYGO,M1,M1,1,915.0,998.0,93.0,113.0,2340.0,1430.0,1420.0,petrol,M,998.0,53.0,,,,,,,P,2019,,,
14781,4717599,DE,,,AA-IVA,AA-IVA,AUDI,,GE,,,,E-TRON,M1,M1,1,2695.0,,0.0,0.0,,,,electric,E,,370.0,,,,,,,P,2019,,,
14788,4717606,DE,,TOYOTA-MAZDA,TOYOTA,TOYOTA MOTOR EUROPE NV SA,TOYOTA EUROPE B,E13*2007/46*2005*00,ZA1(EU M)-TMG,MZAH10(W),MZAH10L-AWXBBW(1A),LEXUS,LEXUS UX250H,M1,M1,1,1615.0,1707.0,94.0,121.0,2640.0,1560.0,1580.0,petrol,M,1987.0,112.0,,,,,,,P,2019,,,
14793,4717611,DE,,PSA-OPEL,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,PEUGEOT F,E2*2007/46*0534*11,M,C,YHZR-C2B000,PEUGEOT,3008,M1,M1,1,1505.0,1732.0,109.0,151.0,2675.0,1610.0,1610.0,diesel,M,1499.0,96.0,,,,,,,P,2019,,,
14794,4717612,DE,,DAIMLER AG,DAIMLER AG,DAIMLER AG,DAIMLER D,E1*2007/46*1829*01,F2A,X203T2,EZAA151B,MERCEDES-BENZ,A 180 D,M1,M1,1,1445.0,1538.0,108.0,121.0,2729.0,1569.0,1542.0,diesel,M,1461.0,85.0,,e1 9,1.5,,,,P,2019,,,
14796,4717614,DE,,PSA-OPEL,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,PEUGEOT F,E2*2007/46*0534*09,M,C,YHZR-S2B000,PEUGEOT,5008,M1,M1,1,1505.0,1694.0,109.0,148.0,2840.0,1610.0,1610.0,diesel,M,1499.0,96.0,,,,,,,P,2019,,,
14804,4717622,DE,,VW GROUP PC,VOLKSWAGEN,VOLKSWAGEN AG,VOLKSWAGEN-VW,E13*2007/46*1167*21,AA,ABCHYA,FM5FM5CF0117CPVR2N1SVW1C,VOLKSWAGEN VW,UP!,M1,M1,1,934.0,1048.0,96.0,117.0,2407.0,1433.0,1428.0,petrol,M,999.0,44.0,,,,,,,P,2019,,,
14833,4717651,DE,,VW GROUP PC,SEAT,SEAT SA,SEAT E,E13*2007/46*1168*18,AA,ABCHYB,FM5FM5CF0117CPVR2N1SSE1BO,SEAT,MII,M1,M1,1,936.0,1089.0,96.0,122.0,2407.0,1433.0,1428.0,petrol,M,999.0,55.0,,,,,,,P,2019,,,
14848,4717666,DE,,BMW GROUP,BMW AG,BAYERISCHE MOTOREN WERKE AG,BAYERMOTWERKE-BMW,E1*2007/46*1678*06,FML2,XY51,CAW40000,MINI,COOPER SD,M1,M1,1,1315.0,1461.0,110.0,132.0,2495.0,1485.0,1485.0,diesel,M,1995.0,125.0,,,,,,,P,2019,,,
15297,4718122,DE,,KIA,KIA,KIA MOTORS CORPORATION,KIA MOTORS ROK,E4*2007/46*0894*10,UM,C5D21,A63AZ1,KIA,SORENTO,M1,M1,1,1898.0,2026.0,152.0,172.0,2780.0,1639.0,1639.0,diesel,M,2199.0,147.0,,,,,0.038,0.0,P,2019,,,
15480,4718306,DE,,,AA-IVA,AA-IVA,FCA USA,,DURANGO,,AWD,DODGE,DODGE DURANGO AWD,M1G,M1G,1,2677.0,,385.0,,,,,lpg,M,5654.0,268.0,,,,,,,P,2019,,,
15483,4718309,DE,,DAIMLER AG,DAIMLER AG,DAIMLER AG,DAIMLER D,E1*2001/116*0470*23,245G,224HT2,OZBA150B,MERCEDES-BENZ,CLA 200,M1,M1,1,1460.0,1603.0,148.0,176.0,2699.0,1551.0,1545.0,petrol,M,1595.0,115.0,,e1 8,1.4,,,,P,2019,,,
15484,4718310,DE,,DAIMLER AG,DAIMLER AG,DAIMLER AG,DAIMLER D,E1*2001/116*0470*23,245G,274NT1,MZAA150A,MERCEDES-BENZ,GLA 220 4MATIC,M1,M1,1,1515.0,1694.0,167.0,190.0,2699.0,1571.0,1551.0,petrol,M,1991.0,135.0,,e1 8,1.4,,,,P,2019,,,
15493,4718319,DE,,KIA,KIA,KIA MOTORS CORPORATION,KIA MOTORS ROK,E4*2007/46*1018*09,JF,F5P51,A65EZ1,KIA,OPTIMA,M1,M1,1,1815.0,1960.0,33.0,34.0,2805.0,1602.0,1609.0,petrol/electric,P,1999.0,113.0,,,,,,,P,2019,,,
15496,4718322,DE,,DAIMLER AG,DAIMLER AG,DAIMLER AG,DAIMLER D,E1*2007/46*1818*04,R1ECLS,E321T1,CZAC151C,MERCEDES-BENZ,CLS 350 D 4MATIC,M1,M1,1,1935.0,2124.0,159.0,194.0,2939.0,1619.0,1625.0,diesel,M,2925.0,210.0,,e1 2,1.4,,,,P,2019,,,
15497,4718323,DE,,DAIMLER AG,DAIMLER AG,DAIMLER AG,DAIMLER D,E1*2007/46*1560*12,R1ES,U223T1,CZAC15AC,MERCEDES-BENZ,E 400 D 4 MATIC,M1,M1,1,1995.0,2201.0,162.0,196.0,2939.0,1599.0,1595.0,diesel,M,2925.0,250.0,,e1 2,1.4,,,,P,2019,,,
15500,4718326,DE,,DAIMLER AG,DAIMLER AG,DAIMLER AG,DAIMLER D,E1*2007/46*1885*04,H1GLE,B218T1,CZAAH5EB,MERCEDES-BENZ,GLE 300 D 4MATIC,M1G,M1G,1,2165.0,2415.0,169.0,208.0,2995.0,1685.0,1728.0,diesel,M,1950.0,180.0,,e1 2,1.4,,,,P,2019,,,
15503,4718329,DE,,DAIMLER AG,DAIMLER AG,DAIMLER AG,DAIMLER D,E1*2007/46*1912*00,F2CLA,3303T2,EZAA152B,MERCEDES-BENZ,CLA 180 D,M1,M1,1,1490.0,1682.0,105.0,129.0,2729.0,1613.0,1613.0,diesel,M,1461.0,85.0,,e1 9,1.5,,,,P,2019,,,
15505,4718331,DE,,DAIMLER AG,DAIMLER AG,DAIMLER AG,DAIMLER D,E1*2001/116*0501*41,212,U01IT0,CZAA050A,MERCEDES-BENZ,E 300 DE,M1,M1,1,2060.0,2220.0,41.0,40.0,2939.0,1599.0,1585.0,diesel/electric,P,1950.0,143.0,,,,,,,P,2019,,,
15507,4718333,DE,,FORD-WERKE GMBH,FORD WERKE GMBH,FORD-WERKE GMBH,FORD D,E5*2007/46*1034*01,FAC,BLFA1EDX,S9WJCSADCAFMC,FORD,TRANSIT CUSTOM,M1,M1,1,2139.0,2569.0,158.0,214.0,3300.0,1754.0,1735.0,diesel,M,1995.0,125.0,,e5 17,1.5,,,,P,2019,,,
15524,4718350,DE,,DAIMLER AG,DAIMLER AG,DAIMLER AG,DAIMLER D,E1*2007/46*1912*00,F2CLA,3346T2,GZAA154A,MERCEDES-BENZ,CLA 250,M1,M1,1,1490.0,1631.0,143.0,162.0,2729.0,1613.0,1613.0,petrol,M,1991.0,165.0,,e1 2,1.6,,,,P,2019,,,
15526,4718352,DE,,DAIMLER AG,DAIMLER AG,DAIMLER AG,MERCEDES-BENZ,E1*2007/46*1829*08,F2A,X245T1,GZAZ150A,MERCEDES-BENZ,A 220 4MATIC,M1,M1,1,1505.0,1671.0,148.0,168.0,2729.0,1601.0,1562.0,petrol,M,1991.0,140.0,,e1 2,1.6,,,,P,2019,,,
15527,4718353,DE,,DAIMLER AG,DAIMLER AG,DAIMLER AG,DAIMLER D,E1*2007/46*1909*01,F2B,O01CT2,HZAZ150A,MERCEDES-BENZ,B 200 D,M1,M1,1,1535.0,1652.0,112.0,131.0,2729.0,1559.0,1564.0,diesel,M,1950.0,110.0,,e1 2,1.6,,,,P,2019,,,
15528,4718354,DE,,DAIMLER AG,DAIMLER AG,DAIMLER AG,DAIMLER D,E1*2007/46*1912*00,F2CLA,3345T1,GZAA152A,MERCEDES-BENZ,CLA 220 4MATIC,M1,M1,1,1545.0,1730.0,153.0,174.0,2729.0,1613.0,1613.0,petrol,M,1991.0,140.0,,e1 2,1.6,,,,P,2019,,,
