,ID,Country,VFN,Mp,Mh,Man,MMS,Tan,T,Va,Ve,Mk,Cn,Ct,Cr,r,m (kg),Mt,Enedc (g/km),Ewltp (g/km),W (mm),At1 (mm),At2 (mm),Ft,Fm,ec (cm3),ep (KW),z (Wh/km),IT,Ernedc (g/km),Erwltp (g/km),De,Vf,Status,year,Date of registration,Fuel consumption ,Electric range (km)
42838,50128208,DE,IP-2020_1413-W1K-1,MERCEDES-BENZ,MERCEDES-BENZ AG,MERCEDES-BENZ AG,,E1*2007/46*1909*07,F2B,OH54T1,LZAZ150A,MERCEDES-BENZ,AMG GLA 45 S,M1,M1,1,1765.0,1944.0,,223.0,2729.0,1609.0,1617.0,PETROL,M,1991.0,310.0,,,,,,,P,2021,2021-01-28,9.8,
42953,50128324,DE,IP-MQB27SZ_B1_0541-WAU-1,,AA-IVA,AA-IVA,,E1*2007/46*1892*17,GB,HDPCAF1,FM6FM62S032RT61B174BIBEM1AB0,AUDI,A1 CITYCARVER,M1,M1,1,1275.0,1381.0,,135.0,2554.0,1496.0,1522.0,PETROL,M,1498.0,110.0,,E13 28 29,,2.1,,,P,2021,2021-06-23,6.0,
42973,50128344,DE,IP-2019_1431-WDB-1,MERCEDES-BENZ,MERCEDES-BENZ AG,MERCEDES-BENZ AG,,E1*2007/46*1909*08,F2B,OHH9T2,FZAA150A,MERCEDES-BENZ,GLA 180,M1,M1,1,1480.0,1624.0,,154.0,2729.0,1619.0,1627.0,PETROL,M,1332.0,100.0,,,,,,,P,2021,2021-02-25,6.8,
43884,50129255,DE,IP-2019_0408-W1K-1,MERCEDES-BENZ,MERCEDES-BENZ AG,MERCEDES-BENZ AG,,E1*2007/46*1909*08,F2B,OH8QT2,JZAZ050A,MERCEDES-BENZ,GLA 250 E,M1,M1,1,1775.0,1944.0,38.0,32.0,2729.0,1619.0,1627.0,PETROL/ELECTRIC,P,1332.0,118.0,224.0,,,,,,P,2021,2021-01-26,,70.0
44286,50129657,DE,,,AA-IVA,AA-IVA,,,GB,,,AUDI,AUDI A1 ALLROAD,M1,M1,1,1245.0,,,,,,,PETROL,M,1498.0,110.0,,,,,,,P,2021,2021-09-20,,
44731,50130102,DE,,,AA-IVA,AA-IVA,,,CHARGER,SRT,,DODGE,CHARGER SRT 392,M1,M1,1,2080.0,,,,,,,PETROL,M,6417.0,362.0,,,,,,,P,2021,2021-06-03,,
46286,50131657,DE,,,AA-IVA,AA-IVA,,,GE,,,AUDI,AUDI E-TRON,M1,M1,1,2595.0,,0.0,0.0,,,,ELECTRIC,E,,158.0,,,,,,,P,2021,2021-07-26,,
46730,50132101,DE,,,AA-IVA,AA-IVA,,,GE,,,AUDI,AUDI E-TRON S SPORTBACK,M1,M1,1,2695.0,,0.0,0.0,,,,ELECTRIC,E,,226.0,,,,,,,P,2021,2021-02-22,,
46952,50132323,DE,IP-MLB51AS_A0_0660-WAU-1,,AA-IVA,AA-IVA,,E1*2007/46*1914*14,GE,SBM2RQ1,QE1QE1G1Z01RT31A190GAAEM0,AUDI,E-TRON SPORTBACK 50,M1,M1,1,2445.0,2539.0,0.0,0.0,2928.0,1631.0,1637.0,ELECTRIC,E,,158.0,209.0,,,,,,P,2021,2021-09-28,,
47064,50132435,DE,,,AA-IVA,AA-IVA,,,GE,,,AUDI,E-TRON,M1,M1,1,2730.0,,0.0,0.0,,,,ELECTRIC,E,,226.0,,,,,,,P,2021,2021-07-19,,
47619,50132990,DE,IP-MLB51AS_A0_0664-WAU-1,,AA-IVA,AA-IVA,,E1*2007/46*1914*12,GE,XBM1JQ1,QE1QE1G1Z01RT11B210GAAEM0,AUDI,E-TRON 55,M1,M1,1,2595.0,2765.0,0.0,0.0,2928.0,1631.0,1637.0,ELECTRIC,E,,158.0,232.0,,,,,,P,2021,2021-07-26,,
47730,50133101,DE,,,AA-IVA,AA-IVA,,,GE,,,AUDI,AUDI E-TRON S,M1,M1,1,2730.0,,0.0,0.0,,,,ELECTRIC,E,,226.0,,,,,,,P,2021,2021-07-26,,
47952,50133323,DE,,,AA-IVA,AA-IVA,,,GF,,,AUDI,AUDI SQ6 E-TRON,M1,M1,1,2469.0,,0.0,0.0,,,,ELECTRIC,E,,380.0,,,,,,,P,2021,2021-12-03,,
48175,50133546,DE,,,AA-IVA,AA-IVA,,,GF,,,AUDI,AUDI Q6 E-TRON,M1,M1,1,2469.0,,0.0,0.0,,,,ELECTRIC,E,,295.0,,,,,,,P,2021,2021-12-03,,
48238,50133609,DE,IP-2019_1432-WDB-1,MERCEDES-BENZ,MERCEDES-BENZ AG,MERCEDES-BENZ AG,,E1*2007/46*1909*06,F2B,OHH7T2,FZAA150C,MERCEDES-BENZ,GLA 200,M1,M1,1,1485.0,1658.0,,155.0,2729.0,1619.0,1627.0,PETROL,M,1332.0,120.0,,,,,,,P,2021,2021-04-20,6.8,
48619,50133990,DE,,,AA-IVA,AA-IVA,,,GF,,,AUDI,AUDI S Q6 E-TRON,M1,M1,1,2469.0,,0.0,0.0,,,,ELECTRIC,E,,380.0,,,,,,,P,2021,2021-01-18,,
48845,50134223,DE,IP-MLB65ZZ_B0_0612-WAU-1,VW-SAIC,AUDI AG,AUDI AG,,E1*2007/46*1751*10,F8,LCZSEQ2,QA8QA8DY001RT31C20S54BFBEM9,AUDI,A8 60 TFSI E,M1,M1,1,2375.0,2524.0,,65.0,2998.0,1610.0,1622.0,PETROL/ELECTRIC,P,2995.0,250.0,210.0,,,,,,P,2021,2021-07-01,,51.0
51281,50136662,DE,IP-2019_1414-W1K-1,MERCEDES-BENZ,MERCEDES-BENZ AG,MERCEDES-BENZ AG,,E1*2007/46*1909*09,F2B,OHH7T1,JZAA150A,MERCEDES-BENZ,GLA 200 4MATIC,M1,M1,1,1555.0,1731.0,,167.0,2729.0,1619.0,1627.0,PETROL,M,1332.0,120.0,,E1 29,,1.2,,,P,2021,2021-01-15,,
51481,50136862,DE,IP-2020_3403-W1K-1,MERCEDES-BENZ,MERCEDES-BENZ AG,MERCEDES-BENZ AG,,E1*2001/116*0480*39,204 X,R81IT1,CZAA051A,MERCEDES-BENZ,GLC 300 DE 4MATIC,M1,M1,1,2135.0,2311.0,,55.0,2873.0,1618.0,1652.0,DIESEL/ELECTRIC,P,1950.0,143.0,285.0,,,,,,P,2021,2021-01-14,,
53301,50138682,DE,IP-2018_2421-WDB-1,MERCEDES-BENZ,MERCEDES-BENZ AG,MERCEDES-BENZ AG,,E1*2001/116*0480*35,204 X,R814T1,CZAA151A,MERCEDES-BENZ,GLC 220 D 4MATIC,M1,M1,1,1845.0,1981.0,,167.0,2873.0,1618.0,1652.0,DIESEL,M,1950.0,143.0,,,,,,,P,2021,2021-01-12,,
53984,50139365,DE,IP-2018_2433-WDB-1,MERCEDES-BENZ,MERCEDES-BENZ AG,MERCEDES-BENZ AG,,E1*2001/116*0480*40,204 X,R816T1,CZAA151A,MERCEDES-BENZ,GLC 200 D 4MATIC,M1,M1,1,1845.0,1978.0,,173.0,2873.0,1618.0,1652.0,DIESEL,M,1950.0,120.0,,,,,,,P,2021,2021-03-08,6.6,
54069,50139451,DE,IP-2019_2434-WDB-1,MERCEDES-BENZ,MERCEDES-BENZ AG,MERCEDES-BENZ AG,,E1*2001/116*0480*35,204 X,R818T1,CZAC151A,MERCEDES-BENZ,GLC 300 D 4MATIC,M1,M1,1,1875.0,2057.0,,184.0,2873.0,1618.0,1652.0,DIESEL,M,1950.0,180.0,,,,,,,P,2021,2021-01-12,,
54412,50139794,DE,IP-2018_2639-WDB-1,MERCEDES-BENZ,MERCEDES-BENZ AG,MERCEDES-BENZ AG,,E1*2001/116*0480*36,204 X,R823T1,CZAC051A,MERCEDES-BENZ,GLC 400 D 4MATIC,M1,M1,1,1930.0,2101.0,,198.0,2873.0,1618.0,1652.0,DIESEL,M,2925.0,243.0,,,,,,,P,2021,2021-04-26,,
54747,50140129,DE,IP-2019_0412-WDB-1,MERCEDES-BENZ,MERCEDES-BENZ AG,MERCEDES-BENZ AG,,E1*2001/116*0480*36,204 X,R84ST1,CZAA051B,MERCEDES-BENZ,GLC 300 E 4MATIC,M1,M1,1,2040.0,2152.0,,61.0,2873.0,1618.0,1652.0,PETROL/ELECTRIC,P,1991.0,155.0,308.0,,,,,,P,2021,2021-01-13,,46.0
57098,50142480,DE,IP-2018_1617-WDB-1,MERCEDES-BENZ,MERCEDES-BENZ AG,MERCEDES-BENZ AG,,E1*2001/116*0480*36,204 X,R85HT1,CZAC050B,MERCEDES-BENZ,AMG GLC 43 4MATIC,M1,M1,1,1880.0,2037.0,,241.0,2873.0,1639.0,1656.0,PETROL,M,2996.0,287.0,,,,,,,P,2021,2021-01-20,10.6,
57477,50142859,DE,IP-2018_6405-WDB-1,MERCEDES-BENZ,MERCEDES-BENZ AG,MERCEDES-BENZ AG,,E1*2001/116*0480*36,204 X,R88KT1,CZAA051A,MERCEDES-BENZ,GLC 200 4MATIC,M1,M1,1,1820.0,1959.0,,195.0,2873.0,1618.0,1652.0,PETROL,H,1991.0,145.0,,,,,,,P,2021,2021-02-11,,
57529,50142911,DE,IP-PPEJ1_Z_A0_0719-WAU-1,VW-SAIC,AUDI AG,AUDI AG,,E1*2018/858*00005*00,FW,SBD2VQ1,QE2QE2G1X01RT011B200GAAEM0FL,AUDI,E-TRON GT,M1,M1,1,2350.0,2454.0,0.0,0.0,2900.0,1655.0,1688.0,ELECTRIC,E,,140.0,192.0,,,,,,P,2021,2021-02-23,,
58169,50143551,DE,IP-2018_6403-WDB-1,MERCEDES-BENZ,MERCEDES-BENZ AG,MERCEDES-BENZ AG,,E1*2001/116*0480*36,204 X,R88LT1,CZAC050B,MERCEDES-BENZ,GLC 300 4MATIC,M1,M1,1,1825.0,1989.0,,187.0,2873.0,1616.0,1618.0,PETROL,H,1991.0,190.0,,,,,,,P,2021,2021-12-30,,
58351,50143733,DE,IP-PPEJ1_Z_A0_0718-WAU-1,VW-SAIC,AUDI AG,AUDI AG,,E1*2018/858*00005*00,FW,SBL1WQ2,QE2QE2G1X01RT031B210GAAEM0FL,AUDI,RS E-TRON GT,M1,M1,1,2420.0,2519.0,0.0,0.0,2900.0,1655.0,1688.0,ELECTRIC,E,,142.0,194.0,,,,,,P,2021,2021-03-17,,
58377,50143759,DE,IP-2018_1803-WDB-1,MERCEDES-BENZ,MERCEDES-BENZ AG,MERCEDES-BENZ AG,,E1*2001/116*0480*39,204 X,R88AT1,TZAA050A,MERCEDES-BENZ,AMG GLC 63 4MATIC+,M1,M1,1,2020.0,2177.0,,293.0,2873.0,1669.0,1684.0,PETROL,M,3982.0,350.0,,,,,,,P,2021,2021-03-25,,
58476,50143858,DE,IP-2018_1804-WDB-1,MERCEDES-BENZ,MERCEDES-BENZ AG,MERCEDES-BENZ AG,,E1*2001/116*0480*35,204 X,R887T1,TZAA05VA,MERCEDES-BENZ,AMG GLC 63 S 4MATIC+,M1,M1,1,2030.0,2163.0,,292.0,2873.0,1667.0,1684.0,PETROL,M,3982.0,375.0,,,,,,,P,2021,2021-01-18,12.9,
59940,50145322,DE,,,AA-IVA,AA-IVA,,,GH,,,AUDI,AUDI A6 E-TRON,M1,M1,1,2350.0,,0.0,0.0,,,,ELECTRIC,E,,265.0,,,,,,,P,2021,2021-11-22,,
60051,50145433,DE,,,AA-IVA,AA-IVA,,,GH,,,AUDI,AUDI A6 E-TRON S,M1,M1,1,2350.0,,0.0,0.0,,,,ELECTRIC,E,,405.0,,,,,,,P,2021,2021-11-22,,
60496,50145878,DE,,,AA-IVA,AA-IVA,,,FY,,,AUDI,AUDI SQ5,M1,M1,1,1940.0,,,,,,,PETROL,M,2995.0,270.0,,,,,,,P,2021,2021-12-14,,
60607,50145989,DE,,,AA-IVA,AA-IVA,,,FY,,,AUDI,AUDI Q5,M1,M1,1,1940.0,,,,,,,PETROL,M,2995.0,270.0,,,,,,,P,2021,2021-12-20,,
62385,50147767,DE,IP-MQB37WZ_A0_0512-WAU-1,,AA-IVA,AA-IVA,,E1*2007/46*2060*07,GY,SDSUDF1,FM6FM6C9002RT011B174BFAEM1VLN1D0,AUDI,A3 SPORTBACK,M1,M1,1,1420.0,1535.0,,114.0,2618.0,1526.0,1539.0,DIESEL,M,1968.0,85.0,,,,,,,P,2021,2021-01-22,4.4,
62496,50147878,DE,,,AA-IVA,AA-IVA,,,GY,,,AUDI,AUDI A3 CITY CARVER,M1,M1,1,1635.0,,,,,,,PETROL/ELECTRIC,P,1395.0,110.0,,,,,,,P,2021,2021-09-01,,
62608,50147990,DE,,,AA-IVA,AA-IVA,,,GY,,,AUDI,AUDI A3,M1,M1,1,1490.0,,,,,,,DIESEL,M,1968.0,110.0,,,,,,,P,2021,2021-10-05,,
62719,50148101,DE,,,AA-IVA,AA-IVA,,,GY,,,AUDI,AUDI A3 AVANT ALLROAD,M1,M1,1,1395.0,,,,,,,PETROL,M,1498.0,110.0,,,,,,,P,2021,2021-10-25,,
62941,50148323,DE,,,AA-IVA,AA-IVA,,,GY,,,AUDI,AUDI S3,M1,M1,1,1580.0,,,,,,,PETROL,M,1984.0,228.0,,,,,,,P,2021,2021-10-22,,
63163,50148545,DE,,,AA-IVA,AA-IVA,,,GY,,,AUDI,AUDI A3 ALLROAD,M1,M1,1,1535.0,,,,,,,PETROL,M,1984.0,140.0,,,,,,,P,2021,2021-11-15,,
64618,50000000,DE,IP-2019_0409-W1K-1,MERCEDES-BENZ,MERCEDES-BENZ AG,MERCEDES-BENZ AG,,E1*2007/46*1829*13,F2A,X28QT2,HZAA051A,MERCEDES-BENZ,A 250 E,M1,M1,1,1680.0,1786.0,32.0,24.0,2729.0,1558.0,1569.0,PETROL/ELECTRIC,P,1332.0,118.0,214.0,,,,,,P,2021,2021-08-05,,77.0
64624,50000006,DE,,,AA-IVA,AA-IVA,,,F1,,,AUDI,AUDI Q8,M1,M1,1,1985.0,,,,,,,PETROL,M,1984.0,195.0,,,,,,,P,2021,2021-03-25,,
64735,50000117,DE,,,AA-IVA,AA-IVA,,,F2,,,AUDI,AUDI A7,M1,M1,1,1730.0,,,,,,,PETROL,M,1984.0,195.0,,,,,,,P,2021,2021-02-01,,
65069,50000451,DE,,,AA-IVA,AA-IVA,,,F8,,,AUDI,AUDI A8,M1,M1,1,1955.0,,,,,,,PETROL,M,1984.0,195.0,,,,,,,P,2021,2021-04-16,,
66959,50002341,DE,,,AA-IVA,AA-IVA,,,GRANDCHEROKEE,,,JEEP,JEEP GRAND CHEROKEE,M1G,M1G,1,2473.0,,,334.0,,,,PETROL,M,3604.0,220.0,,,,,,,P,2021,2021-01-04,,
67070,50002452,DE,,,AA-IVA,AA-IVA,,,F8,,,AUDI,A8 L,M1,M1,1,2055.0,,,181.0,,,,PETROL,H,2995.0,210.0,,,,,,,P,2021,2021-05-03,,
68181,50003563,DE,,,AA-IVA,AA-IVA,,,F8,,,AUDI,A8L 50TFSI,M1,M1,1,2155.0,,,,,,,PETROL,H,3996.0,338.0,,,,,,,P,2021,2021-04-30,,
69179,50004562,DE,,,AA-IVA,AA-IVA,,,4M,,,AUDI,AUDI Q7,M1G,M1G,1,2275.0,,,,,,,PETROL,M,3996.0,373.0,,,,,,,P,2021,2021-11-25,,
69370,50004753,DE,IP-2018_1435-WDB-1,MERCEDES-BENZ,MERCEDES-BENZ AG,MERCEDES-BENZ AG,,E1*2007/46*1829*09,F2A,X2H7T2,FZAA150A,MERCEDES-BENZ,A 200,M1,M1,1,1375.0,1509.0,,139.0,2729.0,1569.0,1574.0,PETROL,M,1332.0,120.0,,,,,,,P,2021,2021-03-24,,
70068,50005451,DE,,,AA-IVA,AA-IVA,,,F3,,,AUDI,AUDI Q3,M1,M1,1,1695.0,,,,,,,PETROL,M,1984.0,140.0,,,,,,,P,2021,2021-09-06,,
70291,50005674,DE,,,AA-IVA,AA-IVA,,,E2,,,"VOLKSWAGEN, VW",ID.4,M1,M1,1,2200.0,,0.0,0.0,,,,ELECTRIC,E,,77.0,,,,,,,P,2021,2021-08-25,,
70620,50006007,DE,,,AA-IVA,AA-IVA,,,F2,,,AUDI,AUDI A6,M1,M1,1,1755.0,,,,,,,PETROL,M,1984.0,195.0,,,,,,,P,2021,2021-06-29,,
70731,50006118,DE,,,AA-IVA,AA-IVA,,,F4,,,AUDI,AUDI A4,M1,M1,1,1740.0,,,,,,,PETROL,M,1984.0,150.0,,,,,,,P,2021,2021-07-05,,
70953,50006340,DE,IP-MLB53AS_A0_0610-WAU-1,,AA-IVA,AA-IVA,,E1*2001/116*0350*45,4L,XDMVAQ2,QA8QA8D6007R101C224BFAEM1S5FL,AUDI,SQ7,M1G,M1G,1,2395.0,2657.0,,251.0,2999.0,1640.0,1643.0,DIESEL,M,3956.0,320.0,,,,,,,P,2021,2021-03-11,9.6,
71966,50007355,DE,IP-2019_1415-W1K-1,MERCEDES-BENZ,MERCEDES-BENZ AG,MERCEDES-BENZ AG,,E1*2007/46*1829*13,F2A,X2H7T1,HZAA150A,MERCEDES-BENZ,A 200 4MATIC,M1,M1,1,1450.0,1612.0,,152.0,2729.0,1562.0,1601.0,PETROL,M,1332.0,120.0,,E1 29,,1.2,,,P,2021,2021-03-10,6.7,
72176,50007565,DE,IP-2017_2402-WDB-1,MERCEDES-BENZ,MERCEDES-BENZ AG,MERCEDES-BENZ AG,,E1*2007/46*1829*10,F2A,X003T2,EZAA051B,MERCEDES-BENZ,A 180 D,M1,M1,1,1455.0,1578.0,,119.0,2729.0,1558.0,1569.0,DIESEL,M,1461.0,85.0,,,,,,,P,2021,2021-02-22,,
72388,50007777,DE,IP-2020_2411-W1K-1,MERCEDES-BENZ,MERCEDES-BENZ AG,MERCEDES-BENZ AG,,E1*2007/46*1829*12,F2A,X01CT2,HZAA151C,MERCEDES-BENZ,A 200 D,M1,M1,1,1510.0,1647.0,,130.0,2729.0,1558.0,1569.0,DIESEL,M,1950.0,110.0,,,,,,,P,2021,2021-02-01,,
72506,50007895,DE,,,AA-IVA,AA-IVA,,,,,,"VOLKSWAGEN, VW",ID.4 GTX 220KW,M1,M1,1,2200.0,,0.0,0.0,,,,ELECTRIC,E,,77.0,,,,,,,P,2021,2021-10-13,,
72617,50008006,DE,IP-MLB53AS_B0_0623-WAU-1,,AA-IVA,AA-IVA,,E1*2001/116*0350*45,4L,XDHXAQ2,QA8QA8D5019RT61C224BFBEM1S7FL,AUDI,Q7,M1G,M1G,1,2240.0,2543.0,,232.0,2999.0,1640.0,1643.0,DIESEL,H,2967.0,210.0,,,,,,,P,2021,2021-01-15,8.9,
72626,50008015,DE,IP-2019_2407-WDB-1,MERCEDES-BENZ,MERCEDES-BENZ AG,MERCEDES-BENZ AG,,E1*2007/46*1829*13,F2A,X01CT1,HZAA150A,MERCEDES-BENZ,A 200 D 4MATIC,M1,M1,1,1580.0,1654.0,,129.0,2729.0,1562.0,1569.0,DIESEL,M,1950.0,110.0,,E1 29,,1.0,,,P,2021,2021-01-12,,
72652,50008041,DE,IP-2020_2412-W1K-1,MERCEDES-BENZ,MERCEDES-BENZ AG,MERCEDES-BENZ AG,,E1*2007/46*1829*11,F2A,X01ET2,HZAA150A,MERCEDES-BENZ,A 220 D,M1,M1,1,1540.0,1656.0,,132.0,2729.0,1569.0,1574.0,DIESEL,M,1950.0,140.0,,,,,,,P,2021,2021-01-08,,
72753,50008142,DE,IP-2019_2409-WDB-1,MERCEDES-BENZ,MERCEDES-BENZ AG,MERCEDES-BENZ AG,,E1*2007/46*1829*12,F2A,X01ET1,HZAA150A,MERCEDES-BENZ,A 220 D 4MATIC,M1,M1,1,1595.0,1715.0,,134.0,2729.0,1562.0,1569.0,DIESEL,M,1950.0,140.0,,,,,,,P,2021,2021-05-20,5.1,
72787,50008176,DE,IP-2019_1218-WDB-1,MERCEDES-BENZ,MERCEDES-BENZ AG,MERCEDES-BENZ AG,,E1*2007/46*1829*12,F2A,X045T1,GZAA150A,MERCEDES-BENZ,A 220 4MATIC,M1,M1,1,1525.0,1643.0,,160.0,2729.0,1562.0,1569.0,PETROL,M,1991.0,140.0,,,,,,,P,2021,2021-06-29,,
72870,50008259,DE,IP-2019_1417-WDB-1,MERCEDES-BENZ,MERCEDES-BENZ AG,MERCEDES-BENZ AG,,E1*2007/46*1829*12,F2A,X046T2,GZAA150A,MERCEDES-BENZ,A 250,M1,M1,1,1470.0,1603.0,,155.0,2729.0,1569.0,1574.0,PETROL,M,1991.0,165.0,,,,,,,P,2021,2021-02-02,,
73065,50008454,DE,IP-2019_1421-WDB-1,MERCEDES-BENZ,MERCEDES-BENZ AG,MERCEDES-BENZ AG,,E1*2007/46*1829*12,F2A,X046T1,GZAZ150A,MERCEDES-BENZ,A 250 4MATIC,M1,M1,1,1530.0,1685.0,,170.0,2729.0,1562.0,1569.0,PETROL,M,1991.0,165.0,,,,,,,P,2021,2021-05-05,7.5,
73143,50008532,DE,IP-2020_1416-W1K-1,MERCEDES-BENZ,MERCEDES-BENZ AG,MERCEDES-BENZ AG,,E1*2007/46*1829*13,F2A,X051T1,IZAA150A,MERCEDES-BENZ,AMG A 35,M1,M1,1,1590.0,1731.0,,179.0,2729.0,1583.0,1590.0,PETROL,M,1991.0,225.0,,E1 29,,1.2,,,P,2021,2021-01-04,,
73367,50008756,DE,IP-2018_1438-WDB-1,MERCEDES-BENZ,MERCEDES-BENZ AG,MERCEDES-BENZ AG,,E1*2007/46*1829*09,F2A,X0H9T2,KZAA151B,MERCEDES-BENZ,A 180,M1,M1,1,1360.0,1472.0,,134.0,2729.0,1558.0,1569.0,PETROL,M,1332.0,100.0,,,,,,,P,2021,2021-01-07,,
73949,50009338,DE,IP-MLB53AZ_A0_0647-WAU-1,,AA-IVA,AA-IVA,,E1*2001/116*0350*46,4L,XDCBEQ1,QA8QA8D7004RT81B194BIAEM8S5FSB3,AUDI,Q7 55 TFSI E,M1,M1,1,2450.0,2538.0,,57.0,3003.0,1640.0,1643.0,PETROL/ELECTRIC,P,2995.0,250.0,235.0,,,,,,P,2021,2021-01-20,,59.0
78430,50013823,DE,IP-2020_6439-W1K-1,MERCEDES-BENZ,MERCEDES-BENZ AG,MERCEDES-BENZ AG,,E1*2018/858*00016*00,R2CW,H042T0,CZAL051A,MERCEDES-BENZ,C 200,M1,M1,1,1650.0,1848.0,,148.0,2865.0,1591.0,1604.0,PETROL,H,1496.0,150.0,,,,,,,P,2021,2021-09-29,,
78431,50013824,DE,IP-2017_2446-WDB-1,MERCEDES-BENZ,MERCEDES-BENZ AG,MERCEDES-BENZ AG,,E1*2001/116*0431*54,204,R000T0,CZAA152C,MERCEDES-BENZ,C 180 D,M1,M1,1,1565.0,1699.0,,139.0,2840.0,1573.0,1589.0,DIESEL,M,1597.0,90.0,,,,,,,P,2021,2021-03-09,5.3,
78452,50013845,DE,IP-2017_2426-WDB-1,MERCEDES-BENZ,MERCEDES-BENZ AG,MERCEDES-BENZ AG,,E1*2001/116*0431*54,204,R01DT0,CZAA152C,MERCEDES-BENZ,C 200 D,M1,M1,1,1565.0,1727.0,,140.0,2840.0,1573.0,1589.0,DIESEL,M,1597.0,118.0,,,,,,,P,2021,2021-02-18,5.3,
78679,50014072,DE,IP-2017_2432-WDB-1,MERCEDES-BENZ,MERCEDES-BENZ AG,MERCEDES-BENZ AG,,E1*2001/116*0431*54,204,R01IT0,CZAZ057A,MERCEDES-BENZ,C 300 DE,M1,M1,1,1895.0,2040.0,38.0,33.0,2840.0,1551.0,1577.0,DIESEL/ELECTRIC,P,1950.0,143.0,212.0,,,,,,P,2021,2021-04-30,,57.0
79063,50014456,DE,IP-2017_2422-WDB-1,MERCEDES-BENZ,MERCEDES-BENZ AG,MERCEDES-BENZ AG,,E1*2001/116*0431*54,204,R014T0,CZAA152A,MERCEDES-BENZ,C 220 D,M1,M1,1,1585.0,1707.0,,142.0,2840.0,1573.0,1589.0,DIESEL,M,1950.0,143.0,,,,,,,P,2021,2021-01-15,,
79167,50014560,DE,,,AA-IVA,AA-IVA,,,,,,"VOLKSWAGEN, VW",ID.4 PRO,M1,M1,1,2076.0,,0.0,0.0,,,,ELECTRIC,E,,70.0,,,,,,,P,2021,2021-10-15,,
79389,50014782,DE,IP-13-WAU-2018-5050,,AA-IVA,AA-IVA,,E1*2001/116*0350*44,4L,SDHXAQ2,QA8QA8D5020RT11C224BFBEM1S5FL,AUDI,Q8,M1G,M1G,1,2230.0,2496.0,,228.0,2996.0,1663.0,1667.0,DIESEL,H,2967.0,210.0,,,,,,,P,2021,2021-01-22,8.7,
79478,50014871,DE,IP-2019_2424-WDB-1,MERCEDES-BENZ,MERCEDES-BENZ AG,MERCEDES-BENZ AG,,E1*2001/116*0431*57,204,R014T1,CLAA057A,MERCEDES-BENZ,C 220 D 4MATIC,M1,M1,1,1665.0,1864.0,,154.0,2840.0,1561.0,1577.0,DIESEL,M,1950.0,143.0,,,,,,,P,2021,2021-03-31,,
79629,50015022,DE,IP-2019_2426-WDB-1,MERCEDES-BENZ,MERCEDES-BENZ AG,MERCEDES-BENZ AG,,E1*2001/116*0431*57,204,R018T0,CZAA052A,MERCEDES-BENZ,C 300 D,M1,M1,1,1635.0,1824.0,,154.0,2840.0,1561.0,1577.0,DIESEL,M,1950.0,180.0,,,,,,,P,2021,2021-01-07,,
79697,50015090,DE,IP-2019_2428-WDB-1,MERCEDES-BENZ,MERCEDES-BENZ AG,MERCEDES-BENZ AG,,E1*2001/116*0431*60,204,R018T1,CLAA152A,MERCEDES-BENZ,C 300 D 4MATIC,M1,M1,1,1705.0,1816.0,,149.0,2840.0,1561.0,1577.0,DIESEL,M,1950.0,180.0,,,,,,,P,2021,2021-01-04,,
79750,50015143,DE,IP-2017_1408-WDB-1,MERCEDES-BENZ,MERCEDES-BENZ AG,MERCEDES-BENZ AG,,E1*2001/116*0431*57,204,R031T0,BLAA150A,MERCEDES-BENZ,C 180,M1,M1,1,1440.0,1575.0,,150.0,2840.0,1573.0,1589.0,PETROL,M,1595.0,115.0,,,,,,,P,2021,2021-10-05,,
79752,50015145,DE,IP-2020_0405-W1K-1,MERCEDES-BENZ,MERCEDES-BENZ AG,MERCEDES-BENZ AG,,E1*2001/116*0431*60,204,R04ST0,CLAA057B,MERCEDES-BENZ,C 300 E,M1,M1,1,1815.0,1978.0,47.0,42.0,2840.0,1561.0,1577.0,PETROL/ELECTRIC,P,1991.0,155.0,239.0,,,,,,P,2021,2021-01-20,,54.0
79905,50015298,DE,IP-2019_0404-WDB-1,MERCEDES-BENZ,MERCEDES-BENZ AG,MERCEDES-BENZ AG,,E1*2001/116*0431*54,204,R04ST1,CLAA050A,MERCEDES-BENZ,C 300 E 4MATIC,M1,M1,1,1895.0,1988.0,44.0,37.0,2840.0,1561.0,1577.0,PETROL/ELECTRIC,P,1991.0,155.0,213.0,,,,,,P,2021,2021-04-13,,54.0
80005,50015398,DE,IP-2017_1619-WDB-1,MERCEDES-BENZ,MERCEDES-BENZ AG,MERCEDES-BENZ AG,,E1*2001/116*0431*55,204,R05HT1,CZAA050B,MERCEDES-BENZ,AMG C 43,M1,M1,1,1705.0,1839.0,,226.0,2840.0,1602.0,1564.0,PETROL,M,2996.0,287.0,,,,,,,P,2021,2021-04-26,,
80097,50015490,DE,IP-2019_1605-W1K-1,MERCEDES-BENZ,MERCEDES-BENZ AG,MERCEDES-BENZ AG,,E1*2001/116*0431*60,204,R05ET1,CLAA057B,MERCEDES-BENZ,C 400 4MATIC,M1,M1,1,1650.0,1839.0,,201.0,2840.0,1561.0,1577.0,PETROL,M,2996.0,245.0,,,,,,,P,2021,2021-05-27,8.8,
